,0,1,2,3
11495,Local Government Performance Reports,2014/15,AMURIA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/AMURIA%20Q1.pdf
11496,Local Government Performance Reports,2014/15,AMURIA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/AMURIA%20Q2.pdf
11497,Local Government Performance Reports,2014/15,AMURU Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/AMURU%20Q1.pdf
11498,Local Government Performance Reports,2014/15,ARUA MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/ARUA%20MC%20Q1.pdf
11499,Local Government Performance Reports,2014/15,IGANGA MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/IGANGA%20MC%20Q2.pdf
11500,Local Government Performance Reports,2014/15,BUKEDEA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BUKEDEA%20Q1_0.pdf
11501,Local Government Performance Reports,2014/15,BUKOMANSIMBI Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BUKOMANSIMBI%20Q1.pdf
11502,Local Government Performance Reports,2014/15,BULAMBULI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BULAMBULI%20Q2.pdf
11503,Local Government Performance Reports,2014/15,BULIISA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BULIISA%20Q2.pdf
11504,Official Guidelines,2014/15,Draft Organisation Administrator Handbook.pdf,https://budget.finance.go.ug/sites/default/files/Draft%20Organisation%20Administrator%20Handbook.pdf
11505,Local Government Performance Reports,2014/15,BUNDIBUGYO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BUNDIBUGYO%20Q1.pdf
11506,Local Government Performance Reports,2014/15,BUNDIBUGYO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BUNDIBUGYO%20Q2.pdf
11507,Local Government Performance Reports,2014/15,BUSIA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BUSIA%20Q1.pdf
11508,Local Government Performance Reports,2014/15,BUTALEJA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/BUTALEJA%20Q2.pdf
11509,Local Government Performance Reports,2014/15,DOKOLO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/DOKOLO%20Q1.pdf
11510,Local Government Performance Reports,2014/15,FORT PORTAL MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/FORT%20PORTAL%20MC%20Q1.pdf
11511,Local Government Performance Reports,2014/15,GOMBA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/GOMBA%20Q1.pdf
11512,Local Government Performance Reports,2014/15,GULU Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/GULU%20Q1.pdf
11513,Local Government Performance Reports,2014/15,KABAROLE Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KABAROLE%20Q1.pdf
11514,Local Government Performance Reports,2014/15,KALANGALA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KALANGALA%20Q1.pdf
11515,Local Government Performance Reports,2014/15,KANUNGU Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KANUNGU%20Q1.pdf
11516,Local Government Performance Reports,2014/15,KITGUM Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KITGUM%20Q1.pdf
11517,Local Government Performance Reports,2014/15,KWEEN Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KWEEN%20Q1.pdf
11518,Local Government Performance Reports,2014/15,LIRA MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/LIRA%20MC%20Q1.pdf
11519,Local Government Performance Reports,2014/15,LIRA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/LIRA%20Q2.pdf
11520,Local Government Performance Reports,2014/15,LYANTONDE Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/LYANTONDE%20Q1.pdf
11521,Local Government Performance Reports,2014/15,LYANTONDE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/LYANTONDE%20Q2.pdf
11522,Local Government Performance Reports,2014/15,MASAKA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MASAKA%20Q1.pdf
11523,Local Government Performance Reports,2014/15,MBARARA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MBARARA%20Q1.pdf
11524,Local Government Performance Reports,2014/15,MOROTO MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MOROTO%20MC%20Q2.pdf
11525,Local Government Performance Reports,2014/15,NAKAPIRIPIRIT Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NAKAPIRIPIRIT%20Q2.pdf
11526,Local Government Performance Reports,2014/15,OTUKE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/OTUKE%20Q2.pdf
11527,Local Government Performance Reports,2014/15,RAKAI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/RAKAI%20Q2.pdf
11528,Local Government Performance Reports,2014/15,TORORO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/TORORO%20Q1.pdf
11529,Local Government Performance Reports,2014/15,TORORO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/TORORO%20Q2.pdf
11530,Local Government Performance Reports,2014/15,TORORO MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/TORORO%20MC%20Q2.pdf
11531,Local Government Performance Reports,2014/15,HOIMA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/HOIMA%20Q2.pdf
11532,Local Government Performance Reports,2014/15,JINJA MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/JINJA%20MC%20Q1.pdf
11533,Local Government Performance Reports,2014/15,JINJA MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/JINJA%20MC%20Q2.pdf
11534,Local Government Performance Reports,2014/15,IBANDA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/IBANDA%20Q2.pdf
11535,Local Government Performance Reports,2014/15,KABERAMAIDO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KABERAMAIDO%20Q2.pdf
11536,Local Government Performance Reports,2014/15,KAMULI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KAMULI%20Q2.pdf
11537,Local Government Performance Reports,2014/15,KAMWENGE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KAMWENGE%20Q2.pdf
11538,Local Government Performance Reports,2014/15,KIBAALE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KIBAALE%20Q2.pdf
11539,Local Government Performance Reports,2014/15,KIBOGA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KIBOGA%20Q2.pdf
11540,Local Government Performance Reports,2014/15,KIRUHURA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KIRUHURA%20Q1.pdf
11541,Local Government Performance Reports,2014/15,KIRUHURA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KIRUHURA%20Q2.pdf
11542,Local Government Performance Reports,2014/15,KOTIDO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KOTIDO%20Q2.pdf
11543,Local Government Performance Reports,2014/15,KYANKWANZI Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KYANKWANZI%20Q1.pdf
11544,Local Government Performance Reports,2014/15,KYEGEGWA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KYEGEGWA%20Q2.pdf
11545,Local Government Performance Reports,2014/15,LUWERO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/LUWERO%20Q2.pdf
11546,Local Government Performance Reports,2014/15,LWENGO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/LWENGO%20Q2.pdf
11547,Local Government Performance Reports,2014/15,MANAFWA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MANAFWA%20Q1.pdf
11548,Local Government Performance Reports,2014/15,MASAKA MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MASAKA%20MC%20Q1.pdf
11549,Local Government Performance Reports,2014/15,MASAKA MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MASAKA%20MC%20Q2.pdf
11550,Laws and Regulations,2014/15,Public Finance Management Act 2015.pdf,https://budget.finance.go.ug/sites/default/files/Public%20Finance%20Management%20Act%202015.pdf
11551,Laws and Regulations,2014/15,Public Finance Management Act 2015.pdf,https://budget.finance.go.ug/sites/default/files/Public%20Finance%20Management%20Act%202015.pdf
11552,Local Government Performance Reports,2014/15,Kotido Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/Kotido%20Q2.pdf
11553,Local Government Performance Reports,2014/15,KALUNGU Q2 REPORT.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KALUNGU%20Q2%20REPORT.pdf
11554,Laws and Regulations,2014/15,"APPROPRIATION ACT, 2014.pdf",https://budget.finance.go.ug/sites/default/files/APPROPRIATION%20ACT%2C%202014.pdf
11555,Local Government Performance Reports,2014/15,ENTEBBE MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/ENTEBBE%20MC%20Q2.pdf
11556,Local Government Performance Reports,2014/15,MASINDI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MASINDI%20Q2.pdf
11557,Local Government Performance Reports,2014/15,IGANGA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/IGANGA%20Q2.pdf
11558,Local Government Performance Reports,2014/15,KALUNGU Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KALUNGU%20Q2.pdf
11559,Local Government Performance Reports,2014/15,KASESE Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KASESE%20Q1.pdf
11560,Local Government Performance Reports,2014/15,KASESE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KASESE%20Q2.pdf
11561,Local Government Performance Reports,2014/15,KUMI Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KUMI%20Q1.pdf
11562,Local Government Performance Reports,2014/15,KUMI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KUMI%20Q2.pdf
11563,Local Government Performance Reports,2014/15,MAYUGE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MAYUGE%20Q2.pdf
11564,Local Government Performance Reports,2014/15,NAMAYINGO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NAMAYINGO%20Q2.pdf
11565,Local Government Performance Reports,2014/15,NAPAK Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NAPAK%20Q2.pdf
11566,Local Government  Budget Framework Papers,2014/15,NEBBI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NEBBI%20Q2.pdf
11567,Local Government Performance Reports,2014/15,NTUNGAMO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NTUNGAMO%20Q1.pdf
11568,Local Government Performance Reports,2014/15,NTUNGAMO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NTUNGAMO%20Q2.pdf
11569,Local Government Performance Reports,2014/15,RUKUNGIRI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/RUKUNGIRI%20Q2.pdf
11570,Local Government Performance Reports,2014/15,RUKUNGIRI MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/RUKUNGIRI%20MC%20Q1.pdf
11571,Local Government Performance Reports,2014/15,RUKUNGIRI MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/RUKUNGIRI%20MC%20Q2.pdf
11572,Local Government Performance Reports,2014/15,SOROTI Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/SOROTI%20Q2.pdf
11573,Local Government Performance Reports,2014/15,YUMBE Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/YUMBE%20Q2.pdf
11574,Local Government Performance Reports,2014/15,ARUA Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/ARUA%20Q2.pdf
11575,Local Government Performance Reports,2014/15,IGANGA MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/IGANGA%20MC%20Q1.pdf
11576,Local Government Performance Reports,2014/15,KIRYANDONGO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KIRYANDONGO%20Q1.pdf
11577,Local Government Performance Reports,2014/15,KIRYANDONGO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/KIRYANDONGO%20Q2.pdf
11578,Local Government Performance Reports,2014/15,MUKONO MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/MUKONO%20MC%20Q1.pdf
11579,Local Government Performance Reports,2014/15,SIRONKO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/SIRONKO%20Q1.pdf
11580,Local Government Performance Reports,2014/15,SIRONKO Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/SIRONKO%20Q2.pdf
11581,Local Government Performance Reports,2014/15,SOROTI MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/SOROTI%20MC%20Q1.pdf
11582,Local Government Performance Reports,2014/15,SOROTI MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/SOROTI%20MC%20Q2.pdf
11583,Local Government Performance Reports,2014/15,WAKISO Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/WAKISO%20Q1.pdf
11584,Local Government Performance Reports,2014/15,HOIMA MC Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/HOIMA%20MC%20Q1.pdf
11585,Local Government Performance Reports,2014/15,HOIMA MC Q2.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/HOIMA%20MC%20Q2.pdf
11586,Local Government Performance Reports,2014/15,NAMUTUMBA Q1.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NAMUTUMBA%20Q1.pdf
11587,Local Government Performance Reports,2014/15,NAKASONGOLA D LG Q2_.pdf,https://budget.finance.go.ug/sites/default/files/Indivisual%20LG%20Budgets/NAKASONGOLA%20D%20LG%20Q2_.pdf
11588,Spending Agency Budget Performance Reports,2014/15,160 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/160%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11589,Spending Agency Budget Performance Reports,2014/15,155 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/155%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11590,Spending Agency Budget Performance Reports,2014/15,152 Report Vote q2 Performance Summary2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/152%20Report%20Vote%20q2%20Performance%20Summary2.pdf
11591,Spending Agency Budget Performance Reports,2014/15,142 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/142%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11592,Spending Agency Budget Performance Reports,2014/15,125 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/125%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11593,Spending Agency Budget Performance Reports,2014/15,122 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/122%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11594,Spending Agency Budget Performance Reports,2014/15,121 Report Vote q2 Performance Summary2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/121%20Report%20Vote%20q2%20Performance%20Summary2.pdf
11595,Spending Agency Budget Performance Reports,2014/15,010 Report Vote q2 Performance Summary2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/010%20Report%20Vote%20q2%20Performance%20Summary2.pdf
11596,Spending Agency Budget Performance Reports,2014/15,160 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/160%20Report%20Vote%20q2%20Performance%20Summary_ntr2_0.pdf
11597,Spending Agency Budget Performance Reports,2014/15,140 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/140%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11598,Spending Agency Budget Performance Reports,2014/15,139 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/139%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11599,Spending Agency Budget Performance Reports,2014/15,138 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/138%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11600,Spending Agency Budget Performance Reports,2014/15,137 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/137%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11601,Spending Agency Budget Performance Reports,2014/15,138 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/138%20Report%20Vote%20q2%20Performance%20Summary_ntr2_0.pdf
11602,Spending Agency Budget Performance Reports,2014/15,136 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/136%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
11603,Spending Agency Budget Performance Reports,2014/15,132 Report Vote q2 Performance Summary2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/132%20Report%20Vote%20q2%20Performance%20Summary2.pdf
11604,Spending Agency Budget Performance Reports,2014/15,122 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/122%20Report%20Vote%20q2%20Performance%20Summary_ntr2_0.pdf
11605,Spending Agency Budget Performance Reports,2014/15,111 Report Vote q2 Performance Summary_ntr2.pdf,https://budget.finance.go.ug/sites/default/files/Sector%20Spending%20Agency%20Budgets%20and%20Performance/111%20Report%20Vote%20q2%20Performance%20Summary_ntr2.pdf
